"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","ANO"
"110","Willian Gomes de Siqueira","willian","Willian","https://s.glbimg.com/es/sde/f/2017/04/18/8ce197bf5176cc970a5782466268bd80_FORMATO.png",42116,11,"PAL","ata","Provável",-1.6,10.28,-4.14,6.86,"Palmeiras",2018
"111","Alessandro Beti Rosa","magrao","Magrão","https://s.glbimg.com/es/sde/f/2018/05/24/f496adc6b632b974ae09ae7205c71914_FORMATO.png",41218,11,"SPO","gol","Suspenso",-2.5,7.31,-1.81,3.22,"Sport",2018
"112","Renato Portaluppi","renato-gaucho","Renato Gaúcho","https://s.glbimg.com/es/sde/f/2018/05/21/735c0f10e782fe88dc4dde7e95494223_FORMATO.png",41929,11,"GRE","tec","Provável",5.71,14.9,0.32,5.13,"Grêmio",2018
"113","Vagner Carmo Mancini","vagner-mancini","Vagner Mancini","https://s.glbimg.com/es/sde/f/2018/03/21/0c565870c992530e8a61a4620fdf8425_FORMATO.png",39850,11,"VIT","tec","Provável",6.04,7.93,0.35,3.25,"Vitória",2018
"114","Thiago Carleto Alves","thiago-carleto","Thiago Carleto","https://s.glbimg.com/es/sde/f/2018/03/01/c5b5d602b0e56ba728e728a7256ce180_FORMATO.png",51700,11,"ATL","lat","Provável",1.1,17.48,-0.36,7.67,"Atlético-PR",2018
"115","Egídio de Araújo Pereira Júnior","egidio","Egídio","https://s.glbimg.com/es/sde/f/2018/05/18/4e9c58c4c55851aececb2f797dca0723_FORMATO.png",42145,11,"CRU","lat","Provável",9.2,11.32,1.29,6.84,"Cruzeiro",2018
"116","William José de Souza","amaral","Amaral","https://s.glbimg.com/es/sde/f/2018/05/24/1c24cfcea8b33cf62a5b111551e4c34f_FORMATO.png",42232,11,"CHA","mei","Nulo",0,4.43,0,1.62,"Chapecoense",2018
"117","Luiz Rhodolfo Dini Gaioto","rhodolfo","Rhodolfo","https://s.glbimg.com/es/sde/f/2018/05/04/b731eca97bc5d5e2b7d2f221d3595d5b_FORMATO.png",42501,11,"FLA","zag","Contundido",0,8.57,0,4.95,"Flamengo",2018
"118","Fabricio dos Santos Silva","fabricio","Fabrício","https://s.glbimg.com/es/sde/f/2018/04/09/258482949eb7622bf48b8c8e13189cae_FORMATO.png",49674,11,"VAS","lat","Nulo",0,3.47,0,0,"Vasco",2018
"119","Fagner Conserva Lemos","fagner","Fagner","https://s.glbimg.com/es/sde/f/2018/03/19/528856fa71a532f9c34d6147c18a41cf_FORMATO.png",42500,11,"COR","lat","Nulo",0,11.7,0,4.4,"Corinthians",2018
"120","Cássio Ramos","cassio","Cássio","https://s.glbimg.com/es/sde/f/2018/05/18/6662c91f614ec4441d31795cdaf98573_FORMATO.png",42234,11,"COR","gol","Nulo",0,10.84,0,4.28,"Corinthians",2018
"121","Adilson Warken","adilson","Adilson","https://s.glbimg.com/es/sde/f/2018/05/07/8d28089e075545ce7ac5d0eacc69563e_FORMATO.png",50307,11,"ATL","mei","Provável",1.7,6.57,-0.45,3.42,"Atlético-MG",2018
"122","Bruno Vieira do Nascimento","bruno","Bruno","https://s.glbimg.com/es/sde/f/2018/05/26/ce8b4f124e60b80744560d4b9ab857a7_FORMATO.png",42499,11,"SAO","lat","Nulo",0,4,0,0,"São Paulo",2018
"123","Everton Cardoso da Silva","everton","Everton","https://s.glbimg.com/es/sde/f/2018/04/18/3aa32aba35593f61c8aaae97221cac73_FORMATO.png",50301,11,"SAO","mei","Provável",0.5,9.69,-0.58,4.12,"São Paulo",2018
"124","Ernando Rodrigues Lopes","ernando","Ernando","https://s.glbimg.com/es/sde/f/2018/04/10/ded820338a01a7340f60943816b4b09c_FORMATO.png",49651,11,"SPO","zag","Provável",1.5,3.94,-0.34,1.14,"Sport",2018
"125","Elicarlos Souza Santos","elicarlos","Elicarlos","https://s.glbimg.com/es/sde/f/2018/05/24/3e401f24a4a1c1988cafbd700ba6e5c5_FORMATO.png",50313,11,"CHA","mei","Provável",4.4,5.32,0.37,3.06,"Chapecoense",2018
"126","Guilherme Milhomem Gusmão","guilherme","Guilherme","https://s.glbimg.com/es/sde/f/2018/03/01/b1d7b363b4276008f46a4887b87bd5a8_FORMATO.png",50294,11,"ATL","mei","Dúvida",-0.6,6.79,-0.12,1.68,"Atlético-PR",2018
"127","Ronaldo Luiz Alves","ronaldo-alves","Ronaldo Alves","https://s.glbimg.com/es/sde/f/2018/05/24/596fc62c2e66a9ab2b5119f565e42576_FORMATO.png",68950,11,"SPO","zag","Provável",5.4,6.87,0.13,3.28,"Sport",2018
"128","Hélio Hermito Zampier Neto","neto","Neto","https://s.glbimg.com/es/sde/f/2016/04/27/f217614f7ad8e77684e58501d147fa3a_FORMATO.png",69008,11,"CHA","zag","Contundido",0,2,0,0,"Chapecoense",2018
"129","Giovanni Aparecido Adriano dos Santos","giovanni","Giovanni","https://s.glbimg.com/es/sde/f/2018/05/07/9499f2b8fc40e3492df0257c5b638310_FORMATO.png",68979,11,"ATL","gol","Nulo",0,6,0,0,"Atlético-MG",2018
"130","Júlio César Jacobi","julio-cesar","Júlio César","https://s.glbimg.com/es/sde/f/2018/05/18/9175fb237f88f2d3ff918fe179c4d295_FORMATO.png",49673,11,"FLU","gol","Provável",-4.3,3.34,-2.08,2.49,"Fluminense",2018
"131","David Braz de Oliveira Filho","david-braz","David Braz","https://s.glbimg.com/es/sde/f/2018/05/23/f6726899a3c95e7810082228bb34b94e_FORMATO.png",50317,11,"SAN","zag","Provável",1.2,8.07,0.15,1.47,"Santos",2018
"132","Marcos Gabriel do Nascimento","marquinhos-gabriel","Marquinhos Gabriel","https://s.glbimg.com/es/sde/f/2018/03/20/e4194c2bbdf34fa12da281428a823667_FORMATO.png",68954,11,"COR","mei","Nulo",1,2.61,0.01,-0.14,"Corinthians",2018
"133","Leandro Damião da Silva dos Santos","leandro-damiao","Leandro Damião","https://s.glbimg.com/es/sde/f/2018/04/08/c1c8646acc0c6d9b787e0bcd4ce2303c_FORMATO.png",68953,11,"INT","ata","Provável",11.6,8.32,1.98,2.89,"Internacional",2018
"134","Régis Ribeiro de Souza","regis","Régis","https://s.glbimg.com/es/sde/f/2018/05/26/4e5702dd50b18168075ddd81501b8974_FORMATO.png",68995,11,"SAO","lat","Nulo",0,6.86,0,2.82,"São Paulo",2018
"135","Deivid Willian da Silva","deivid","Deivid","https://s.glbimg.com/es/sde/f/2018/05/18/9314a887ee8d5d3501ea45d244b7f947_FORMATO.png",69018,11,"SPO","mei","Provável",0.1,2.11,-0.57,0.88,"Sport",2018
"136","Bruno Fabiano Alves","bruno-alves","Bruno Alves","https://s.glbimg.com/es/sde/f/2017/08/23/21ca677e7d6a57d1dfb2b66e74d782f4_FORMATO.png",73620,11,"SAO","zag","Provável",5.2,10.37,0.38,3.66,"São Paulo",2018
"137","Paulo Roberto da Silva","paulo-roberto","Paulo Roberto","https://s.glbimg.com/es/sde/f/2018/03/20/24dcab97bac1e830cd13938c4beb81ea_FORMATO.png",69047,11,"COR","mei","Nulo",0,3.31,0,3.47,"Corinthians",2018
"138","Aderbar Melo dos Santos Neto","santos","Santos","https://s.glbimg.com/es/sde/f/2018/05/08/cb128a5e04beb3653bf1847b06c72545_FORMATO.png",69012,11,"ATL","gol","Provável",4,9.4,0.47,4.67,"Atlético-PR",2018
"139","Manoel Messias Silva Carvalho","manoel","Manoel","https://s.glbimg.com/es/sde/f/2018/05/07/6cf5cf190985e20f0a42a7408e164e10_FORMATO.png",69014,11,"CRU","zag","Nulo",0,4.94,0,2.7,"Cruzeiro",2018
"140","Vladimir Orlando Cardoso de Araújo Filho","vladimir","Vladimir","https://s.glbimg.com/es/sde/f/2018/05/23/afd45cb890c4f9430cd273e7bdb9cb72_FORMATO.png",69040,11,"SAN","gol","Nulo",0,6,0,0,"Santos",2018
"141","Leonardo Moreira Morais","leo","Léo","https://s.glbimg.com/es/sde/f/2018/03/20/32e84c4039d121a904d169b4a6a4ad1d_FORMATO.png",69177,11,"FLU","lat","Dúvida",0,2.81,0,0.7,"Fluminense",2018
"142","Martín Andrés Silva Leites","martin-silva","Martín Silva","https://s.glbimg.com/es/sde/f/2018/04/09/581747cc55c20b7044e254d17b057ed0_FORMATO.png",69249,11,"VAS","gol","Nulo",0,6.91,0,-0.4,"Vasco",2018
"143","Victor Ferraz Macedo","victor-ferraz","Victor Ferraz","https://s.glbimg.com/es/sde/f/2018/05/23/229fbb519d2bbf0c8b2c2b77992e15ed_FORMATO.png",70046,11,"SAN","lat","Provável",0.4,8.06,-0.95,2.7,"Santos",2018
"144","Pablo Felipe Teixeira","pablo","Pablo","https://s.glbimg.com/es/sde/f/2018/05/08/cf32acce95d925ec92b7e084202c7e06_FORMATO.png",69138,11,"ATL","ata","Provável",4.4,9.56,0.1,3.46,"Atlético-PR",2018
"145","Danilo Fernandes Batista","danilo-fernandes","Danilo Fernandes","https://s.glbimg.com/es/sde/f/2018/04/08/c714e94cf7e83d9faed670b675e6ec25_FORMATO.png",69051,11,"INT","gol","Nulo",0,8.37,-1.02,4.24,"Internacional",2018
"146","Fellipe Ramos Ignez Bastos","fellipe-bastos","Fellipe Bastos","https://s.glbimg.com/es/sde/f/2018/03/05/105c1b01950d04f72d197c2b080b62c2_FORMATO.png",70116,11,"SPO","mei","Provável",0.5,8.69,-1.72,5.43,"Sport",2018
"147","Rhayner Santos Nascimento","rhayner","Rhayner","https://s.glbimg.com/es/sde/f/2018/03/21/1c75f0c2bcf179c6d2dbb10dd5f8535f_FORMATO.png",70874,11,"VIT","ata","Provável",3.6,9.48,-0.11,3.71,"Vitória",2018
"148","Francisco Jackson Menezes da Costa","jackson-caucaia","Jackson Caucaia","https://s.glbimg.com/es/sde/f/2018/05/25/a10dec2af40e8217db1a00b9de476961_FORMATO.png",70162,11,"CEA","mei","Nulo",0,2,0,0,"Ceará",2018
"149","Maycon Vinícius Ferreira da Cruz","nikao","Nikão","https://s.glbimg.com/es/sde/f/2018/05/08/2b72d6975f3708b1c3eaa34ea5acf723_FORMATO.png",69705,11,"ATL","mei","Dúvida",0,10.75,0,2.87,"Atlético-PR",2018
"150","Hugo da Conceição Borges Alves","hugo-borges","Hugo Borges","https://s.glbimg.com/es/sde/f/2018/05/25/def7dfac361885514c4de1eab5329df3_FORMATO.png",95875,11,"VAS","ata","Nulo",0,2,0,0,"Vasco",2018
"151","Jorge Amorim de Oliveira Campos","jorginho","Jorginho","https://s.glbimg.com/es/sde/f/2018/05/22/fd18b15b16f9ef3d49362693fb4e0bd5_FORMATO.png",70323,11,"VAS","tec","Provável",2.92,5.02,0.06,2.23,"Vasco",2018
"152","Ederson Honorato Campos","ederson","Ederson","https://s.glbimg.com/es/sde/f/2018/05/04/c18adafd0ca30b3dfc5cde5e044c79b8_FORMATO.png",70173,11,"FLA","mei","Nulo",0,3,0,0,"Flamengo",2018
"153","Javier Arley Reina Calvo","reina","Reina","https://s.glbimg.com/es/sde/f/2018/05/25/644b3e996f44835c5c708d4d081cf8d7_FORMATO.png",70118,11,"CEA","mei","Provável",1.5,1.98,0.31,0.14,"Ceará",2018
"154","Sidney Aparecido Ramos da Silva","sidao","Sidão","https://s.glbimg.com/es/sde/f/2018/05/26/dfb7fcc1e33bd344f55eb4005cebcecf_FORMATO.png",70222,11,"SAO","gol","Provável",11,10.31,2.58,2.47,"São Paulo",2018
"155","Mário Rogério Reis Micale ","rogerio-micale","Rogério Micale","https://s.glbimg.com/es/sde/f/2018/03/21/b716462900fb6d306d797525d21c94c2_FORMATO.png",70526,11,"PAR","tec","Provável",3.37,6.79,-0.35,3.63,"Paraná",2018
"156","Fillipe Soutto Mayor Nogueira Ferreira","fillipe-soutto","Fillipe Soutto","https://s.glbimg.com/es/sde/f/2018/03/21/0daa49ddeceb2e945617b2f9a0df22b9_FORMATO.png",70581,11,"VIT","mei","Contundido",0,3.75,0,-2.3,"Vitória",2018
"157","Eduardo Colcenti Antunes","eduardo-sasha","Eduardo Sasha","https://s.glbimg.com/es/sde/f/2018/05/23/a1e5220c82575c4f297c1173ec07d58a_FORMATO.png",70360,11,"SAN","ata","Contundido",1.4,7.76,0.03,2.46,"Santos",2018
"158","Rildo de Andrade Felicissimo","rildo","Rildo","https://s.glbimg.com/es/sde/f/2018/04/09/a194ce2c097d00d462468c507706916a_FORMATO.png",73635,11,"VAS","ata","Contundido",0,2.99,0,0.1,"Vasco",2018
"159","Marllon Gonçalves Jerônimo Borges","marllon","Marllon","https://s.glbimg.com/es/sde/f/2018/03/20/5302f545b04fee129a787fd002b3ca0f_FORMATO.png",70666,11,"COR","zag","Nulo",0,7,0,0,"Corinthians",2018
"160","Jorge Daniel González Marquet","torito-gonzalez","Torito González","https://s.glbimg.com/es/sde/f/2018/03/21/4a53af8bd51b42f968f3b584e1581274_FORMATO.png",73703,11,"PAR","mei","Provável",3.9,5.18,0.41,3.94,"Paraná",2018
"161","Daniel Cerântula Fuzato","daniel-fuzato","Daniel Fuzato","https://s.glbimg.com/es/sde/f/2017/04/18/0521fd45c49f6fb1491a64df501d2e8d_FORMATO.png",95936,11,"PAL","gol","Nulo",0,2,0,0,"Palmeiras",2018
"162","Luis Manuel Seijas Gunther","seijas","Seijas","https://s.glbimg.com/es/sde/f/2018/04/20/91a8e5439b7ee43f7646d5a702d383cb_FORMATO.png",70742,11,"INT","mei","Nulo",0,2,0,0,"Internacional",2018
"163","Marcos Vinícius de Jesus Araújo","marcos-vinicius","Marcos Vinícius","https://s.glbimg.com/es/sde/f/2018/05/17/d29916588c79c99dd0a20debd0ea12bd_FORMATO.png",73721,11,"BOT","mei","Contundido",0,3.8,0,1.67,"Botafogo",2018
"164","Geuvânio Santos Silva","geuvanio","Geuvânio","https://s.glbimg.com/es/sde/f/2018/05/04/9268b435089ca4758bd26ab119d49db1_FORMATO.png",73896,11,"FLA","ata","Nulo",0,5.03,0,1.5,"Flamengo",2018
"165","Diego Vicente Aguirre Camblor","diego-aguirre","Diego Aguirre","https://s.glbimg.com/es/sde/f/2018/05/26/dcbc37c3f6682ed7f7fe61f97e02ff48_FORMATO.png",73766,11,"SAO","tec","Provável",4.91,11.27,0.39,4.4,"São Paulo",2018
"166","Héctor Canteros","canteros","Canteros","https://s.glbimg.com/es/sde/f/2018/05/24/fa9bf16f27c3383ff060fdf3c9113559_FORMATO.png",73918,11,"CHA","mei","Provável",4.1,8.55,0.3,3.62,"Chapecoense",2018
"167","Rodrigo Caio Roquette Russo","rodrigo-caio","Rodrigo Caio","https://s.glbimg.com/es/sde/f/2016/05/01/76c4acf534a1a01c922cb927acebb6e7_FORMATO.png",73800,11,"SAO","zag","Contundido",0,12.76,0,6.55,"São Paulo",2018
"168","Walisson Moreira Farias Maia","walisson-maia","Walisson Maia","https://s.glbimg.com/es/sde/f/2018/03/21/24015c9080aa3347098cfb88e90348e8_FORMATO.png",73991,11,"VIT","zag","Contundido",0,5.06,0,3.25,"Vitória",2018
"169","Roberto Junior Fernández Torres","gatito-fernandez","Gatito Fernández","https://s.glbimg.com/es/sde/f/2018/05/17/841f78d103e083bd0e8af280fcb5ffe8_FORMATO.png",74061,11,"BOT","gol","Contundido",0,14.65,0,8.05,"Botafogo",2018
"170","Rayan Poltronieri Pereira","rayan","Rayan","https://s.glbimg.com/es/sde/f/2018/03/21/eafcee785dc021fd8811059271578111_FORMATO.png",73923,11,"PAR","zag","Provável",8.3,3.97,0.65,2.37,"Paraná",2018
"171","Romulo Borges Monteiro","romulo","Romulo","https://s.glbimg.com/es/sde/f/2018/05/04/567c4c3a4d23c2c7f9849ff47e10d98f_FORMATO.png",70009,11,"FLA","mei","Nulo",0,3.01,0,0.35,"Flamengo",2018
"172","Rodinei Marcelo de Almeida","rodinei","Rodinei","https://s.glbimg.com/es/sde/f/2018/05/04/5049d8a52c5a5f82e57248ab2ff94218_FORMATO.png",73992,11,"FLA","lat","Provável",8.7,14.06,0.34,6.87,"Flamengo",2018
"173","Alison Lopes Ferreira","alison","Alison","https://s.glbimg.com/es/sde/f/2018/05/23/3ee08dfe1559a120f4dcd89514b80775_FORMATO.png",73974,11,"SAN","mei","Nulo",0,9,0,4.02,"Santos",2018
"174","Guilherme Costa Machado Silveira","guilherme-costa","Guilherme Costa","https://s.glbimg.com/es/sde/f/2018/03/21/4f92ef0e30740bc3960607bec48d3c00_FORMATO.png",74081,11,"VIT","mei","Nulo",0,2.25,0,0.7,"Vitória",2018
"175","Fábio Gonçalves","fabinho","Fabinho","https://s.glbimg.com/es/sde/f/2018/06/01/b5bd22d1ec76e9e69427e3be73aadced_FORMATO.png",80393,11,"CEA","mei","Nulo",0,3.73,0,2.22,"Ceará",2018
"176","Luiz Antonio de Souza Soares","luiz-antonio","Luiz Antonio ","https://s.glbimg.com/es/sde/f/2018/05/24/edf4dd094110043e058966b3cc9cc4c5_FORMATO.png",74060,11,"CHA","mei","Dúvida",2,5.43,-0.97,2.75,"Chapecoense",2018
"177","Claudio Winck Neto","claudio-winck","Claudio Winck","https://s.glbimg.com/es/sde/f/2018/04/12/c30228fd68db0c7f81326317ddc62ba6_FORMATO.png",74074,11,"SPO","lat","Contundido",0,3.96,0,2.75,"Sport",2018
"178","Luis Leandro Desábato","desabato","Desábato","https://s.glbimg.com/es/sde/f/2018/04/09/849b6dffedf69d16c97188a32027f6a9_FORMATO.png",73936,11,"VAS","mei","Provável",1.9,7.39,-0.06,3,"Vasco",2018
"179","José Élber Pimentel da Silva","elber","Élber","https://s.glbimg.com/es/sde/f/2018/03/21/1b00098477bad4e60d3bc520dc464ab7_FORMATO.png",74140,11,"BAH","mei","Provável",5.5,6.31,0.33,3.89,"Bahia",2018
"180","Edigar Junio Teixeira Lima ","edigar-junio","Edigar Junio","https://s.glbimg.com/es/sde/f/2018/03/21/9c46c9f1269d97acf20157efb70009cc_FORMATO.png",74271,11,"BAH","ata","Nulo",0,9.88,0,5.06,"Bahia",2018
"181","Madson Ferreira dos Santos","madson","Madson","https://s.glbimg.com/es/sde/f/2018/05/21/59123042289044af192df7b66ec997d5_FORMATO.png",78077,11,"GRE","lat","Nulo",0,6.98,0,4.25,"Grêmio",2018
"182","Yago Fernando da Silva","yago","Yago","https://s.glbimg.com/es/sde/f/2018/03/20/13d6ab565918a4bad475a1569e05162d_FORMATO.png",77500,11,"BOT","zag","Contundido",0,4.96,0,4.75,"Botafogo",2018
"183","William de Oliveira Pottker","william-pottker","William Pottker","https://s.glbimg.com/es/sde/f/2018/04/08/06ddb3ee2ae6d52b98811b532e854970_FORMATO.png",77809,11,"INT","ata","Provável",1.9,2.69,-0.15,1.1,"Internacional",2018
"184","José Paolo Guerrero Gonzales","paolo-guerrero","Paolo Guerrero","https://s.glbimg.com/es/sde/f/2018/05/04/852acf0c7f6c125a0e08c2d187f7d3de_FORMATO.png",75295,11,"FLA","ata","Suspenso",0,13.78,0,8.05,"Flamengo",2018
"185","Mayke Rocha de Oliveira","mayke","Mayke","https://s.glbimg.com/es/sde/f/2017/05/19/0c4040195eb2210f37198e62876f4dc1_FORMATO.png",81150,11,"PAL","lat","Nulo",0,4.81,-0.03,-0.9,"Palmeiras",2018
"186","Eugenio Esteban Mena Reveco","mena","Mena","https://s.glbimg.com/es/sde/f/2018/03/21/9fbac764cee8990a10c184a750c868cd_FORMATO.png",77967,11,"BAH","lat","Nulo",0,7.91,0,3.43,"Bahia",2018
"187","Alejandro Abraham Guerra Morales","guerra","Guerra","https://s.glbimg.com/es/sde/f/2017/02/19/fa873321a36da270244cf230ac534a50_FORMATO.png",74213,11,"PAL","mei","Contundido",0,7.89,0,2.23,"Palmeiras",2018
"188","César Bernardo Dutra","cesar","César","https://s.glbimg.com/es/sde/f/2018/05/04/f71b2fc3dc540b79567e4897bc155101_FORMATO.png",78086,11,"FLA","gol","Nulo",0,3.35,0,-6.6,"Flamengo",2018
"189","Gustavo Henrique Vernes","gustavo-henrique","Gustavo Henrique","https://s.glbimg.com/es/sde/f/2018/05/23/600ec8ed7ab3b2e4b459743279ec4d6a_FORMATO.png",78248,11,"SAN","zag","Provável",2.8,3.74,0.4,0.95,"Santos",2018
"190","Jonathan Copete Valencia","copete","Copete","https://s.glbimg.com/es/sde/f/2018/05/23/c1e09ae588439e79293d33881309f392_FORMATO.png",77959,11,"SAN","ata","Dúvida",0,5.46,0,0.4,"Santos",2018
"191","Osmar Loss","osmar-loss","Osmar Loss","https://s.glbimg.com/es/sde/f/2018/05/23/01c6dae8fee10d4a5a525a2c245e55a7_FORMATO.png",77552,11,"COR","tec","Provável",4.74,11.28,0.29,3.8,"Corinthians",2018
"192","Alex Broch Amado","alex-amado","Alex Amado","https://s.glbimg.com/es/sde/f/2018/05/25/055b1d0fb6c075db8e35833a078cc79a_FORMATO.png",78475,11,"CEA","ata","Nulo",0,4,0,0,"Ceará",2018
"193","Reinaldo Manoel da Silva","reinaldo","Reinaldo","https://s.glbimg.com/es/sde/f/2018/05/26/c262791e94df94c4a25cc800029ae88e_FORMATO.png",78850,11,"SAO","lat","Provável",6.1,10,0.59,3.75,"São Paulo",2018
"194","Douglas Ricardo Grolli","douglas-grolli","Douglas Grolli","https://s.glbimg.com/es/sde/f/2018/03/21/ea4ba4bd9ed18698a6dad571dfdddbf9_FORMATO.png",78407,11,"BAH","zag","Nulo",0,2.89,0,0.2,"Bahia",2018
"195","Renê Rodrigues Martins","rene","Renê","https://s.glbimg.com/es/sde/f/2018/05/04/d9cbd0281e5c54c7aeba457eb5b5c0b3_FORMATO.png",78445,11,"FLA","lat","Provável",3.9,12.41,-0.23,6.92,"Flamengo",2018
"196","Douglas Alan Schuck Friedrich","douglas-friedrich","Douglas Friedrich","https://s.glbimg.com/es/sde/f/2018/05/16/a263b1371bc6737cc4e274a26a816460_FORMATO.png",78584,11,"BAH","gol","Provável",-6,1.66,-1.33,0.44,"Bahia",2018
"197","Willian Souza Arão da Silva","willian-arao","Willian Arão","https://s.glbimg.com/es/sde/f/2018/05/04/7eaa4c1c2e6b64b02a95ce12d0d027c4_FORMATO.png",78478,11,"FLA","mei","Nulo",5.3,4.67,0.09,2.73,"Flamengo",2018
"198","Arnaldo Manoel de Almeida","arnaldo","Arnaldo","https://s.glbimg.com/es/sde/f/2018/04/12/b854b95f8d49d62715ce163bf535b942_FORMATO.png",78497,11,"CEA","lat","Nulo",1.4,4.19,-0.23,1.54,"Ceará",2018
"199","Jean Mota Oliveira de Sousa","jean-mota","Jean Mota","https://s.glbimg.com/es/sde/f/2018/05/23/e95e3279b90476741de13a56e388d9e2_FORMATO.png",78548,11,"SAN","mei","Provável",-1.4,9.97,-1.13,4.74,"Santos",2018
"200","Róger Krug Guedes","roger-guedes","Róger Guedes","https://s.glbimg.com/es/sde/f/2018/05/07/bb6dbd41ce03bd76bd06730bbedf0ec7_FORMATO.png",89898,11,"ATL","ata","Provável",17.8,18.04,1.71,10.63,"Atlético-MG",2018
"201","Bryan Silva Garcia","bryan","Bryan","https://s.glbimg.com/es/sde/f/2018/03/21/a8f3ed5f7b584d647a494bae8c83e9f0_FORMATO.png",78632,11,"VIT","lat","Contundido",0,7,0,0,"Vitória",2018
"202","Gabriel Girotto Franco","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2018/03/20/f7f3ef2aa7e013b4bf918f93353c9027_FORMATO.png",78605,11,"COR","mei","Provável",2.9,11.48,-0.43,4.74,"Corinthians",2018
"203","Ricardo Dias Acosta","ricardinho","Ricardinho","https://s.glbimg.com/es/sde/f/2018/05/25/d1aa684a9cd6db81f6b731e89f9ae993_FORMATO.png",78577,11,"CEA","mei","Provável",1.9,4.54,0.29,1.66,"Ceará",2018
"204","Jonatas Elias Belusso","jonatas-belusso","Jonatas Belusso","https://s.glbimg.com/es/sde/f/2018/03/21/155f4a413a5e54cbda24a44dd83b3e7d_FORMATO.png",78763,11,"VIT","ata","Contundido",0,5,0,0,"Vitória",2018
"205","Richard de Oliveira da Costa","richard","Richard","https://s.glbimg.com/es/sde/f/2018/03/21/dafe5b45d701a96a952c6fb9a210aff9_FORMATO.png",78851,11,"PAR","gol","Nulo",0,4.18,0,0.25,"Paraná",2018
"206","Ramiro Moschen Benetti","ramiro","Ramiro","https://s.glbimg.com/es/sde/f/2018/05/21/b542f6b29859cc988c01d38d2b6e75b2_FORMATO.png",78715,11,"GRE","mei","Nulo",0,4.74,0,0.6,"Grêmio",2018
"207","Petros Mateus dos Santos Araújo","petros","Petros","https://s.glbimg.com/es/sde/f/2018/05/26/f4dc7e2a98ac687c63b75ab300484e6c_FORMATO.png",78891,11,"SAO","mei","Nulo",1,8.02,-0.49,3.62,"São Paulo",2018
"208","Marinaldo dos Santos Oliveira","naldo","Naldo","https://s.glbimg.com/es/sde/f/2018/05/25/f27f8c84b95126a4dcb1cffaf4630800_FORMATO.png",78897,11,"CEA","mei","Provável",7.3,3.22,1.48,1.35,"Ceará",2018
"209","Luiz Felipe do Nascimento dos Santos","luiz-felipe","Luiz Felipe","https://s.glbimg.com/es/sde/f/2018/05/23/eb04770f3da8a1f12c1c106ae49306e1_FORMATO.png",79035,11,"SAN","zag","Nulo",0,4,0,0,"Santos",2018
"210","Moisés Ribeiro Santos","moises-ribeiro","Moisés Ribeiro","https://s.glbimg.com/es/sde/f/2017/04/25/c7b046cc3c9a420d4047bb8d6d4b6570_FORMATO.png",78991,11,"CHA","mei","Suspenso",0,4,0,0,"Chapecoense",2018
"211","Thiago dos Santos","thiago-santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2017/04/18/2d51cc56ccd1291d116060e00ca663b6_FORMATO.png",78855,11,"PAL","mei","Nulo",12.2,9.02,1.77,4.71,"Palmeiras",2018
"212","Thiago dos Santos","thiago-santos","Thiago Santos","https://s.glbimg.com/es/sde/f/2018/03/21/bb96e12d42dead8632e9cf0a06183eec_FORMATO.png",78866,11,"PAR","ata","Nulo",0.3,2.21,-1.12,4.05,"Paraná",2018
"213","Guilherme Bitencourt da Silva","guilherme-biteco","Guilherme Biteco","https://s.glbimg.com/es/sde/f/2018/03/21/99b739570272c9b1d4c9ce878c22407c_FORMATO.png",79064,11,"PAR","mei","Nulo",0,5.37,0,1.6,"Paraná",2018
"214","Rodrigo Dourado Cunha","rodrigo-dourado","Rodrigo Dourado","https://s.glbimg.com/es/sde/f/2018/04/08/d62e4f24b1b01196c8a645026d8091b2_FORMATO.png",78865,11,"INT","mei","Provável",4.7,11.09,0.92,4.15,"Internacional",2018
"215","Tiago Pagnussat","tiago","Tiago ","https://s.glbimg.com/es/sde/f/2018/03/21/d0b3cd897f4a410323886fb6d92bd822_FORMATO.png",79042,11,"BAH","zag","Provável",0,7.16,-0.12,3.94,"Bahia",2018
"216","Víctor Leandro Cuesta","victor-cuesta","Víctor Cuesta","https://s.glbimg.com/es/sde/f/2018/04/08/b6cd86f9590fd3e82cb545ac74dc8c41_FORMATO.png",79113,11,"INT","zag","Provável",18.2,19.15,1.6,8.85,"Internacional",2018
"217","Ricardo César Dantas da Silva","ricardo-silva","Ricardo Silva","https://s.glbimg.com/es/sde/f/2018/04/20/295c4ab26ba72d42690b414ec721c2ea_FORMATO.png",79334,11,"AME","zag","Nulo",0,3,0,0,"América-MG",2018
"218","Romário Marques Rodrigues","romario-rodrigues","Romário Rodrigues","https://s.glbimg.com/es/sde/f/2018/05/25/9437477289ccd352c97a67ca86f16f82_FORMATO.png",79336,11,"CEA","ata","Nulo",0,2,0,0,"Ceará",2018
