"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","ANO"
"225","Clayton Silveira da Silva","clayton","Clayton","https://s.glbimg.com/es/sde/f/2019/09/05/0bb3b5b6b03109f7053ff8bc82656358_FORMATO.png",81770,23,267,"ata","Provável",0,3.47,-0.44,0.32,"Vasco",2019
"226","João Vitor de Oliveira","joao-vitor","João Vitor","https://s.glbimg.com/es/sde/f/2019/03/26/bbbed8c4d42ead7dff816c8262ba62cf_FORMATO.png",104329,23,314,"gol","Nulo",0,1,0,0,"Avaí",2019
"227","Juan Ramón Cazares Sevillano","cazares","Cazares","https://s.glbimg.com/es/sde/f/2019/05/30/7e60ff2712f74e10b9a6bcf9661f2f8f_FORMATO.png",81682,23,282,"mei","Provável",0,10.58,0,4.24,"Atlético-MG",2019
"228","Bruno dos Santos Nazário","bruno-nazario","Bruno Nazário","https://s.glbimg.com/es/sde/f/2019/03/30/23a1a1c9b0e58f10ebf65e3a02139cd9_FORMATO.png",81776,23,293,"mei","Contundido",0,2.36,0,1.65,"Athlético-PR",2019
"229","Igor Alves dos Reis","igor-reis","Igor Reis",NA,104408,23,282,"mei","Nulo",0,1,0,0,"Atlético-MG",2019
"230","Vitor Mendes Alves","vitor-mendes","Vitor Mendes","https://s.glbimg.com/es/sde/f/2019/09/17/da9c2af9f1290a49d994c23c6513107f_FORMATO.png",104401,23,282,"zag","Nulo",0,1,0,0,"Atlético-MG",2019
"231","Rick Jhonatan Lima Morais","rick","Rick","https://s.glbimg.com/es/sde/f/2019/05/07/16dd4157b1d7457f46c1c3f0e15cfc70_FORMATO.png",104459,23,354,"ata","Nulo",0,1.82,0,0.82,"Ceará",2019
"232","Gustavo Coutinho Silva Lopes","gustavo-coutinho","Gustavo Coutinho","https://s.glbimg.com/es/sde/f/2019/03/22/219513fd22c061ae4c06d8ae536f7b6f_FORMATO.png",104362,23,356,"ata","Nulo",0,1,0,0,"Fortaleza",2019
"233","Rosicley Pereira da Silva","rossi","Rossi","https://s.glbimg.com/es/sde/f/2019/05/08/96abdb92d574fa62e402db3c5eb7fc0c_FORMATO.png",81798,23,267,"ata","Provável",-1.6,3.57,-0.65,1.15,"Vasco",2019
"234","Christian Alberto Cueva Bravo","cueva","Cueva","https://s.glbimg.com/es/sde/f/2019/07/01/98c25abacc555f17dc0d9530a7b16ab9_FORMATO.png",82411,23,277,"mei","Nulo",0,5.15,0,0.38,"Santos",2019
"235","João Ricardo Riedi","joao-ricardo","João Ricardo","https://s.glbimg.com/es/sde/f/2019/03/28/1dadcc46ba4eb0738815ddfca0b51a71_FORMATO.png",81881,23,315,"gol","Nulo",0,6,0,0,"Chapecoense",2019
"236","Alisson Euler de Freitas Castro","alisson","Alisson","https://s.glbimg.com/es/sde/f/2018/05/18/eeeced6e37969b2b8161eb83c56d069e_FORMATO.png",81845,23,284,"mei","Provável",6.1,8.32,0.24,5.79,"Grêmio",2019
"237","Abner Vinícius da Silva Santos","abner-vinicius","Abner Vinícius","https://s.glbimg.com/es/sde/f/2019/07/19/34bb8790920b50acac56204efb61d6b5_FORMATO.png",104513,23,293,"lat","Nulo",0,5.07,0,2.06,"Athlético-PR",2019
"238","Hélio Júnior Rossi Francino","helio-junior","Hélio Júnior",NA,104622,23,282,"lat","Nulo",0,1,0,0,"Atlético-MG",2019
"239","Francisco Hyun Sol Kim","chico","Chico","https://s.glbimg.com/es/sde/f/2019/03/28/591cde68116bac7ca7031a2f73847987_FORMATO.png",82407,23,354,"mei","Nulo",0,3.68,0,0.65,"Ceará",2019
"240","Miguel Ángel Borja Hernández","borja","Borja","https://s.glbimg.com/es/sde/f/2019/01/14/393ccccd62c119cd16a7237e06bb54bf_FORMATO.jpeg",86120,23,275,"ata","Provável",3.2,5.77,0.84,1.6,"Palmeiras",2019
"241","Weverton Guilherme da Silva Souza","weverton","Weverton","https://s.glbimg.com/es/sde/f/2019/05/30/48a83901711e5cb65605aad4d0a20615_FORMATO.png",104625,23,283,"lat","Nulo",0,3.08,0,4.43,"Cruzeiro",2019
"242","Douglas do Espírito Santo Torres","douglas-borel","Douglas Borel","https://s.glbimg.com/es/sde/f/2019/03/29/191f49008e0f92039b6e04b7283da22b_FORMATO.png",104634,23,265,"lat","Nulo",0,1,0,0,"Bahia",2019
"243","José Rafael Vivian","ze-rafael","Zé Rafael","https://s.glbimg.com/es/sde/f/2019/01/14/297712b048dce3da334c1701833a889a_FORMATO.jpeg",82455,23,275,"mei","Nulo",0,9.09,0,2.59,"Palmeiras",2019
"244","Warley Leandro da Silva","warley","Warley","https://s.glbimg.com/es/sde/f/2019/09/06/814406b15c0df677f37a5ebd9ed7f3d4_FORMATO.png",104646,23,341,"lat","Nulo",0.5,1.68,-0.32,0.5,"CSA",2019
"245","Tadeu Antonio Ferreira","tadeu","Tadeu","https://s.glbimg.com/es/sde/f/2019/04/04/2c3f9d22de0dfd11ee1e9331d5fd85d9_FORMATO.png",82453,23,290,"gol","Provável",17,17.34,1.76,6.71,"Goiás",2019
"246","Tailson Pinto Gonçalves","tailson","Tailson","https://s.glbimg.com/es/sde/f/2019/10/04/51016f3c2ffa52aa0fd9c55311f7c8e6_FORMATO.png",104578,23,277,"ata","Provável",8.3,2.3,1.3,8.3,"Santos",2019
"247","José Henrique da Silva Dourado","henrique-dourado","Henrique Dourado","https://s.glbimg.com/es/sde/f/2019/08/01/4a9594f3708f1d27eb4656057fd105ed_FORMATO.png",81905,23,275,"ata","Nulo",0,6,0,0,"Palmeiras",2019
"248","Heitor Rodrigues da Fonseca","heitor","Heitor","https://s.glbimg.com/es/sde/f/2019/03/29/72b7f78855a5ecee46897bb061452400_FORMATO.png",104649,23,285,"lat","Provável",1.6,1.73,0.05,2.88,"Internacional",2019
"249","Sandry Roberto Santos Goes","sandry","Sandry","https://s.glbimg.com/es/sde/f/2019/10/04/5665b8caac8b49b620f545b1d5f55aa1_FORMATO.png",104580,23,277,"mei","Nulo",0,1,0,0,"Santos",2019
"250","Geirton Marques Aires","gege","Gegê","https://s.glbimg.com/es/sde/f/2019/02/18/a6e6b20f53d3e64deddfd38a901450c0_FORMATO.png",82474,23,314,"mei","Nulo",0,3.69,0,3.39,"Avaí",2019
"251","Caíque de Jesus da Silva","caique","Caíque","https://s.glbimg.com/es/sde/f/2019/03/29/3a73b6353572e78678dbadc5d6e657c2_FORMATO.png",104591,23,265,"ata","Nulo",0,2,0,0,"Bahia",2019
"252","Igor de Carvalho Julião","igor-juliao","Igor Julião","https://s.glbimg.com/es/sde/f/2019/09/16/11755fb3a36a0608a2770c614eaa0c16_FORMATO.png",81951,23,266,"lat","Nulo",5,4.36,0.13,2.65,"Fluminense",2019
"253","Lucas Barros da Cunha","lucas-barros","Lucas Barros","https://s.glbimg.com/es/sde/f/2019/03/28/be4f63d854fc719f9e9072cf24e0d7f3_FORMATO.png",104650,23,263,"lat","Provável",0,0.78,0,1.2,"Botafogo",2019
"254","Alan Henrique Costa","alan-costa","Alan Costa","https://s.glbimg.com/es/sde/f/2019/07/08/c18e945ceabcef57bb344a15aad28d10_FORMATO.png",82613,23,341,"zag","Suspenso",0.4,4.56,0.1,2.3,"CSA",2019
"255","Guilherme de Jesus da Silva","tinga","Tinga","https://s.glbimg.com/es/sde/f/2019/03/22/fa74caf8029ce11e791edd0d7fc03025_FORMATO.png",82628,23,356,"lat","Nulo",0,3.23,0,2.52,"Fortaleza",2019
"256","Tiago Rodrigues dos Reis","tiago-reis","Tiago Reis","https://s.glbimg.com/es/sde/f/2019/08/16/9104ad20d057e39846d6451e44b0e5b8_FORMATO.jpeg",104678,23,267,"ata","Nulo",0,4.08,0,1.74,"Vasco",2019
"257","Lucas Silva Alves","lucas-alves","Lucas Alves","https://s.glbimg.com/es/sde/f/2019/03/28/1ae8c43705f6dfd96f9cdfe68b4b8485_FORMATO.png",104651,23,263,"gol","Nulo",0,1,0,0,"Botafogo",2019
"258","Matheus Galdezani","matheus-galdezani","Matheus Galdezani","https://s.glbimg.com/es/sde/f/2019/04/01/eef015fc7bcd190caa8be7fd622aec04_FORMATO.png",82634,23,285,"mei","Contundido",0,5,0,0,"Internacional",2019
"259","Vinícius Lopes da Silva","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2019/03/27/5ed5059957839ba01890f61649b417e8_FORMATO.png",104660,23,290,"ata","Nulo",0,1,0,0,"Goiás",2019
"260","Marcelo Gazella Hermes","marcelo-hermes","Marcelo Hermes","https://s.glbimg.com/es/sde/f/2019/03/26/e5cbd69dfd6e038a31846473359d7246_FORMATO.png",82639,23,290,"lat","Nulo",5,3.93,0.52,2.68,"Goiás",2019
"261","Igo Gabriel Santos Pereira","igo","Igo","https://s.glbimg.com/es/sde/f/2019/03/23/7e728851fa1878378a93b877a8fb1a5c_FORMATO.png",104991,23,341,"gol","Nulo",0,1,0,0,"CSA",2019
"262","Luis Henrique Tomaz de Lima","luis-henrique","Luis Henrique ",NA,105049,23,263,"ata","Nulo",0,1,0,0,"Botafogo",2019
"263","Igor Fernandes da Silva Araújo","igor-fernandes","Igor Fernandes","https://s.glbimg.com/es/sde/f/2019/02/18/8ab8d39b2dc545324288925073d88bfd_FORMATO.png",82635,23,314,"lat","Provável",-0.8,4.07,-0.46,2.68,"Avaí",2019
"264","Daniel Amorim Dias da Silva","daniel-amorim","Daniel Amorim","https://s.glbimg.com/es/sde/f/2019/02/18/0d8fec2dd84657e690f017bb4a25b414_FORMATO.png",82880,23,314,"ata","Contundido",0,5.13,0,1.37,"Avaí",2019
"265","Reinier Jesus Carvalho","reinier","Reinier","https://s.glbimg.com/es/sde/f/2019/08/03/7e4d46ef01698d1e735b0ea1b228e4dc_FORMATO.png",105068,23,262,"mei","Provável",1.2,2.94,0.13,3.55,"Flamengo",2019
"266","Vinícius Santana da Silva","vinicius-popo","Vinícius Popó","https://s.glbimg.com/es/sde/f/2019/03/28/4a8cc6dc2e1b9cb619a2da8fe306b9da_FORMATO.png",105201,23,283,"ata","Nulo",0,1.74,0,1,"Cruzeiro",2019
"267","Wagner Leonardo Calvelo de Souza","wagner-leonardo","Wagner Leonardo","https://s.glbimg.com/es/sde/f/2019/03/28/fafba6bc079831779d2a86df19ebb06e_FORMATO.png",104994,23,277,"zag","Nulo",0,1,0,0,"Santos",2019
"268","Cristovam Roberto Ribeiro da Silva","cristovam","Cristovam","https://s.glbimg.com/es/sde/f/2019/03/28/65f57e09b155b5b3a44d895928edeeca_FORMATO.png",82930,23,354,"lat","Nulo",0,2.34,0,1.25,"Ceará",2019
"269","Régis Augusto Salmazzo","regis","Régis","https://s.glbimg.com/es/sde/f/2019/05/23/42c4d6f669a802cc99bd19989a00b862_FORMATO.png",82647,23,264,"mei","Nulo",0,4.02,0,2.1,"Corinthians",2019
"270","Bruno Henrique Marques Torres","bruninho","Bruninho","https://s.glbimg.com/es/sde/f/2019/03/01/996ce41379d22585409ba24981f56d01_FORMATO.png",105111,23,277,"ata","Nulo",0,2,0,0,"Santos",2019
"271","Francisco Rodrigo de Sousa Barbosa","diguinho","Diguinho","https://s.glbimg.com/es/sde/f/2019/03/26/4c13e130e2f3f94ed262901e2ed530c9_FORMATO.png",105282,23,356,"zag","Nulo",0,2,0,0,"Fortaleza",2019
"272","Bento Matheus Krepski","bento","Bento","https://s.glbimg.com/es/sde/f/2019/03/29/a096644c26f754ef9d0aef6a0e3d62c0_FORMATO.png",105208,23,293,"gol","Nulo",0,1,0,0,"Athlético-PR",2019
"273","Victor Neves Rangel","victor-rangel","Victor Rangel","https://s.glbimg.com/es/sde/f/2019/06/20/68c92fea870e9b185df2fa94eff0bf62_FORMATO.png",82653,23,263,"ata","Nulo",0.7,1.53,0.12,0.03,"Botafogo",2019
"274","Francisco Talison Cavalcante Da Silva","talison","Talison","https://s.glbimg.com/es/sde/f/2019/03/26/4ba6dd4e62dfc1753d3baf251b92078a_FORMATO.png",105173,23,356,"lat","Nulo",0,1,0,0,"Fortaleza",2019
"275","Iago Pereira Mendonça","iago-mendonca","Iago Mendonça","https://s.glbimg.com/es/sde/f/2019/03/26/0a85b74cc382e686bc790312c4cd7983_FORMATO.png",105278,23,290,"zag","Nulo",0,1,0,0,"Goiás",2019
"276","Heron Crespo da Silva","heron","Heron","",105339,23,290,"zag","Nulo",0,1,0,0,"Goiás",2019
"277","Flávio Henrique Sousa","flavio","Flávio","https://s.glbimg.com/es/sde/f/2019/03/26/5645762e1cc6552647337456ccdceb79_FORMATO.png",105340,23,290,"mei","Nulo",0,1,0,0,"Goiás",2019
"278","Matheus Antunes Ribeiro","matheus-ribeiro","Matheus Ribeiro","https://s.glbimg.com/es/sde/f/2019/03/28/3e3b672c196784b9afea72e85325a468_FORMATO.png",82943,23,277,"lat","Nulo",0,3,0,0,"Santos",2019
"279","Darlan Pereira Mendes","darlan","Darlan","https://s.glbimg.com/es/sde/f/2019/06/16/7fd2d1907ddaceb40f1dacde40a11fa3_FORMATO.png",104593,23,284,"mei","Nulo",0,1.72,0,1.1,"Grêmio",2019
"280","Rómulo Otero Vásquez","otero","Otero","https://s.glbimg.com/es/sde/f/2018/05/07/51441cf2ec940cdfbdef8dd0ee853621_FORMATO.png",83004,23,282,"mei","Nulo",6.1,8.56,-0.9,3.76,"Atlético-MG",2019
"281","Khellven Douglas Silva Oliveira","khellven","Khellven ","https://s.glbimg.com/es/sde/f/2019/09/20/ee145800d6e1353696905f1aea903802_FORMATO.png",105175,23,293,"lat","Provável",0,1.25,0,1.65,"Athlético-PR",2019
"282","Marcelo Rangel da Rosa","marcelo-rangel","Marcelo Rangel","https://s.glbimg.com/es/sde/f/2019/03/26/eca12439d38b9fd1ddc8662b4872f0c4_FORMATO.png",82730,23,290,"gol","Nulo",0,5.43,0,12.5,"Goiás",2019
"283","Alan Carlos de Paula Dias Filho","alan","Alan","https://s.glbimg.com/es/sde/f/2019/03/26/4ebe446997649a79d3d0d6f81824f76d_FORMATO.png",105395,23,290,"zag","Nulo",0,1,0,0,"Goiás",2019
"284","Felipe Dias Fonte Mosquete","felipe-mosquete","Felipe Mosquete","https://s.glbimg.com/es/sde/f/2019/03/26/6b0ace75db697f11e8d9bd5d9c4e920e_FORMATO.png",105397,23,290,"gol","Nulo",0,1,0,0,"Goiás",2019
"285","Rafael Barbosa dos Santos","rafael-barbosa","Rafael Barbosa","https://s.glbimg.com/es/sde/f/2019/03/26/277c76b8820a7ddb5193448964e883e4_FORMATO.png",105396,23,290,"mei","Nulo",0,1,0,0,"Goiás",2019
"286","Filipe Candido da Trindade","filipe-trindade","Filipe Trindade",NA,105341,23,290,"zag","Nulo",0,1,0,0,"Goiás",2019
"287","Lucas Vinícius Gonçalves Silva","lucao","Lucão","https://s.glbimg.com/es/sde/f/2019/09/16/6750992c341b140d5dfc78630ad67add_FORMATO.png",83199,23,266,"ata","Nulo",0,2.71,0,-0.15,"Fluminense",2019
"288","Miguel Silveira dos Santos","miguel","Miguel","https://s.glbimg.com/es/sde/f/2019/08/06/c4a34e3763fd88179fcf0166039b57a6_FORMATO.png",105612,23,266,"mei","Nulo",0,2.21,0,0.35,"Fluminense",2019
"289","Riquelme Carvalho Araújo Viana","riquelme","Riquelme","https://s.glbimg.com/es/sde/f/2019/04/24/c9b8a5031b03ccf71b246635ffe126ed_FORMATO.png",105566,23,267,"lat","Nulo",0,1,0,0,"Vasco",2019
"290","Alexander Silva de Lucena","alexander","Alexander","https://s.glbimg.com/es/sde/f/2019/04/24/158fd65567dd79616ea41fcf9f0bd470_FORMATO.png",105553,23,267,"gol","Nulo",0,9.79,0,6,"Vasco",2019
"291","Gabriel Barbosa Almeida","gabriel","Gabriel","https://s.glbimg.com/es/sde/f/2019/04/26/dd35120796b86e57f5dcbd4aec56cbce_FORMATO.png",83257,23,262,"ata","Suspenso",0,19.48,0,9.93,"Flamengo",2019
"292","Yuri Lima Lara","yuri","Yuri","https://s.glbimg.com/es/sde/f/2019/03/29/c48336f0e13db7ffdf11a89b7fc63ee9_FORMATO.png",83263,23,265,"mei","Nulo",0,1,0,0,"Bahia",2019
"293","Vinícius Vasconcelos Araújo","vinicius-araujo","Vinícius Araújo","https://s.glbimg.com/es/sde/f/2019/10/02/1ffcc7ea3d821d8256afad239dca78e4_FORMATO.png",82767,23,314,"ata","Nulo",-0.3,1.51,-0.49,-0.3,"Avaí",2019
"294","Raphael Lopes Silva","raphael-lopes","Raphael Lopes",NA,105198,23,282,"ata","Nulo",0,1,0,0,"Atlético-MG",2019
"295","Roni Medeiros de Moura","roni","Roni","https://s.glbimg.com/es/sde/f/2019/04/30/4d83ae2a6fb83ce19a30e77021066844_FORMATO.png",105585,23,264,"mei","Nulo",0,2,0,0,"Corinthians",2019
"296","Guilherme Parede Pinheiro","guilherme-parede","Guilherme Parede","https://s.glbimg.com/es/sde/f/2019/04/29/a4e7ace9cd75f4187d56ba2fd7543a56_FORMATO.png",83438,23,285,"ata","Provável",0,4.28,0,1.89,"Internacional",2019
"297","Luiz Fernando Ferreira de Souza","luiz-fernando","Luiz Fernando","https://s.glbimg.com/es/sde/f/2019/03/29/e24fbad9c5a59102582fe73677a63e71_FORMATO.png",105176,23,293,"ata","Nulo",0,2,0,0,"Athlético-PR",2019
"298","Patrick Bezerra do Nascimento","patrick","Patrick","https://s.glbimg.com/es/sde/f/2018/04/08/ecdf20e0263f65cb7a63bf0e68ebd3b6_FORMATO.png",83433,23,285,"mei","Provável",6.5,9.19,-0.51,4.24,"Internacional",2019
"299","Lucas Piton Crivellaro","lucas-piton","Lucas Piton","https://s.glbimg.com/es/sde/f/2019/04/28/5ed7e99f209f90f0aaa290e985138e59_FORMATO.png",105584,23,264,"lat","Nulo",0,1,0,0,"Corinthians",2019
"300","Vinícius de Souza Costa","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2019/03/26/a514a8787d2c34f1210e22825eabfc2c_FORMATO.png",105199,23,262,"mei","Nulo",0,2,0,0,"Flamengo",2019
"301","Geovane Silva Santos","geovane","Geovane","",105635,23,293,"mei","Nulo",0,1,0,0,"Athlético-PR",2019
"302","Gabriel Henrique Chavoni Fornari","gabriel-fornari","Gabriel Fornari","https://s.glbimg.com/es/sde/f/2019/05/19/7cabec74a311c35c7c5daf6981bea68f_FORMATO.png",105636,23,293,"zag","Nulo",0,1,0,0,"Athlético-PR",2019
"303","Mauricio Magalhães Prado","mauricio","Mauricio","",105647,23,283,"mei","Dúvida",0.5,1.63,0,2.1,"Cruzeiro",2019
"304","Leonardo Pereira","leo-pereira","Léo Pereira","https://s.glbimg.com/es/sde/f/2019/03/30/201871306b5a466590adf1665d431285_FORMATO.png",83528,23,293,"zag","Provável",0.6,7.97,-0.31,2.03,"Athlético-PR",2019
"305","Luan de Freitas Molarinho Chagas","luan","Luan","https://s.glbimg.com/es/sde/f/2019/08/06/bbe5e351f024340439d6eb76fad1af4c_FORMATO.png",105807,23,266,"zag","Nulo",0,1,0,0,"Fluminense",2019
"306","Clayson Henrique da Silva Vieira","clayson","Clayson","https://s.glbimg.com/es/sde/f/2019/05/23/4eeb5e5d8c27f4298bba05b91526868c_FORMATO.png",83817,23,264,"ata","Provável",1.7,9.85,0.12,2.59,"Corinthians",2019
"307","Iván Darío Angulo Cortés","ivan-angulo","Iván Angulo","https://s.glbimg.com/es/sde/f/2019/07/02/731398bec297fdd7b71603f1da8e4c61_FORMATO.jpeg",105841,23,275,"ata","Nulo",0,4,0,0,"Palmeiras",2019
"308","Talles Magno Bacelar Martins","talles-magno","Talles Magno","https://s.glbimg.com/es/sde/f/2019/07/26/3eca5da9c208a11a2a29df5f995b31a1_FORMATO.png",105786,23,267,"ata","Provável",5.8,3.11,0.93,2.46,"Vasco",2019
"309","Erik Jorgens de Menezes","erik","Erik","https://s.glbimg.com/es/sde/f/2019/06/22/53c37b9803ae315a6742ebb85bacdccf_FORMATO.png",105838,23,285,"lat","Nulo",0,2.05,0,2.55,"Internacional",2019
"310","Welligton Alexandre da Rocha","welligton-rocha","Welligton Rocha","https://s.glbimg.com/es/sde/f/2019/07/02/843445f395749c41979be87eb844e960_FORMATO.png",105846,23,293,"zag","Nulo",0,1,0,0,"Athlético-PR",2019
"311","Lucas Eduardo Ribeiro de Souza","edu","Edu","https://s.glbimg.com/es/sde/f/2019/07/18/6c7a7b500c63cbeedb854741dd824c24_FORMATO.png",105842,23,283,"zag","Nulo",0,1,0,0,"Cruzeiro",2019
"312","Diego Barbosa Tavares","diego-tavares","Diego Tavares","https://s.glbimg.com/es/sde/f/2019/03/26/2927048c0da9fb9fe99f8992d8483dbc_FORMATO.png",83869,23,356,"lat","Nulo",0,3,0,0,"Fortaleza",2019
"313","Rondinelli da Silva Vieira ","da-silva","Da Silva","https://s.glbimg.com/es/sde/f/2019/09/27/71589c159a3c07125c1ca4c54849ed06_FORMATO.jpeg",105836,23,284,"ata","Nulo",0,0.78,0,0.17,"Grêmio",2019
"314","João Pedro Celeri Machado","joao-celeri","João Celeri","https://s.glbimg.com/es/sde/f/2019/07/03/df3e2976f554f7c9bc6610fdaabf10be_FORMATO.jpeg",105866,23,264,"ata","Nulo",0,1,0,0,"Corinthians",2019
"315","Jean Carlos Guimarães dos Santos","jean-carlos","Jean Carlos","https://s.glbimg.com/es/sde/f/2019/08/13/a30f4147e4f6d4352203870e19f1d445_FORMATO.png",84253,23,290,"mei","Nulo",0,0.78,0,-2.8,"Goiás",2019
"316","Rafael Chagas Machado","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2019/03/23/6fa441d642d426cca217c6d7c843a2c0_FORMATO.png",83681,23,341,"lat","Nulo",0,3.19,0,1.87,"CSA",2019
"317","Neilton Meira Mestzk","neilton","Neilton","https://s.glbimg.com/es/sde/f/2019/03/29/640d511884279db90f11e5446270556b_FORMATO.png",83772,23,285,"ata","Nulo",1.6,6.17,-0.43,3.06,"Internacional",2019
"318","Max Walef Araújo da Silva","max-walef","Max Walef","https://s.glbimg.com/es/sde/f/2019/03/22/a9f9fc2677cbf0f365db6054f150935d_FORMATO.png",84338,23,356,"gol","Nulo",0,1,0,0,"Fortaleza",2019
"319","Daniel Marcos Meira Novaes","daniel-marcos","Daniel Marcos","https://s.glbimg.com/es/sde/f/2019/07/03/816dbc5aa557a83929a50c9ee42fe94c_FORMATO.jpeg",105868,23,264,"lat","Nulo",0,1,0,0,"Corinthians",2019
"320","Guilherme da Silva Azevedo","guilherme-azevedo","Guilherme Azevedo","https://s.glbimg.com/es/sde/f/2019/09/27/73d26f7e47a0846e482fcd8518fd9237_FORMATO.jpeg",105837,23,284,"ata","Nulo",0,0.78,0,-0.5,"Grêmio",2019
"321","Ivonei Júnior da Silva Rabelo","ivonei","Ivonei","https://s.glbimg.com/es/sde/f/2019/07/12/ef3b35e88638d6c7d549f670a28a9668_FORMATO.png",105899,23,277,"mei","Nulo",0,1,0,0,"Santos",2019
"322","Rafael Diniz Alves e Silva","rafinha","Rafinha","https://s.glbimg.com/es/sde/f/2019/03/26/da0e26b0ad42f47aecd017b463a244e5_FORMATO.png",84381,23,290,"mei","Nulo",0,2.7,0,1.52,"Goiás",2019
"323","Pablo Marí Villar","pablo-mari","Pablo Marí","https://s.glbimg.com/es/sde/f/2019/09/03/1c1cfac03ef195141cea264e047d9855_FORMATO.png",105897,23,262,"zag","Provável",12.3,9.38,1.3,5.52,"Flamengo",2019
"324","Bruno Ferreira Melo","bruno-melo","Bruno Melo","https://s.glbimg.com/es/sde/f/2019/03/22/5b57ab0df3cfe7250d2365f6149d1672_FORMATO.png",84339,23,356,"lat","Nulo",0,3.2,0,3.22,"Fortaleza",2019
"325","João Paulo da Silva Alves","joao-paulo","João Paulo","https://s.glbimg.com/es/sde/f/2019/02/18/e6b56502fd1ec5cd75f853c47b7df942_FORMATO.png",86770,23,314,"mei","Provável",0.8,5.64,0.01,2.74,"Avaí",2019
"326","Allan Victor Oliveira Mota","allanzinho","Allanzinho","https://s.glbimg.com/es/sde/f/2019/07/12/05fd85c1a9c37ca643ddd1e7deadb017_FORMATO.png",105900,23,277,"ata","Nulo",0,1,0,0,"Santos",2019
"327","Danilo Carvalho Barcelos","danilo-barcelos","Danilo Barcelos","https://s.glbimg.com/es/sde/f/2019/10/03/b461b4465513a37d8a5a892a75c005f6_FORMATO.png",84382,23,267,"lat","Provável",-1.6,4.91,0.13,2.94,"Vasco",2019
"328","Nathan Allan de Souza","nathan","Nathan","https://s.glbimg.com/es/sde/f/2018/07/25/2ebd70cae4e549a49e708c60abbee23a_FORMATO.png",87009,23,282,"mei","Provável",7.4,6.23,0.95,2.76,"Atlético-MG",2019
"329","Alex Paulo Menezes Santana","alex-santana","Alex Santana","https://s.glbimg.com/es/sde/f/2019/03/22/18c2a6ba294467649a2ebdaf8c14b53a_FORMATO.png",85465,23,263,"mei","Contundido",0,10.08,0,4.82,"Botafogo",2019
"330","Edson Fernando da Silva Gomes","edson","Edson","",105901,23,265,"mei","Nulo",0,1,0,0,"Bahia",2019
"331","Fernando Pereira do Nascimento","fernando-sobral","Fernando Sobral","https://s.glbimg.com/es/sde/f/2019/03/28/2036fe932766e953f14ef5fc5ed37a53_FORMATO.png",84428,23,354,"mei","Nulo",0,5.34,0,2.14,"Ceará",2019
"332","Jorge Fernando Pinheiro de Jesus","jorge-jesus","Jorge Jesus","https://s.glbimg.com/es/sde/f/2019/07/09/26c25e5a9a9db587106dd377725a743a_FORMATO.png",71224,23,262,"tec","Provável",6.87,15.39,0.16,5.97,"Flamengo",2019
"333","Jordi Almeida","jordi","Jordi","https://s.glbimg.com/es/sde/f/2019/04/27/086fa2e4939cd7153795f155d02f6f52_FORMATO.png",86776,23,341,"gol","Provável",0.7,11.06,-0.74,6.38,"CSA",2019
"334","José Gabriel dos Santos Silva","jose-gabriel","José Gabriel","https://s.glbimg.com/es/sde/f/2019/08/05/1494315b7bded1bb3d9b45481bf2897c_FORMATO.png",105902,23,285,"mei","Nulo",0,0.77,0,-0.2,"Internacional",2019
"335","José Aldo Soares de Oliveira Filho","jose-aldo","José Aldo","",105903,23,285,"mei","Nulo",0,1.53,0,3.5,"Internacional",2019
"336","Leonardo Pinheiro da Conceição","leo","Léo","https://s.glbimg.com/es/sde/f/2019/04/01/bbb9588c3dbac516f581a278fc277197_FORMATO.png",85626,23,276,"lat","Nulo",0,3.67,0,-1,"São Paulo",2019
"337","Raniel Santana de Vasconcelos","raniel","Raniel","https://s.glbimg.com/es/sde/f/2019/07/10/b2a83db69e1af02d9bff2563564fa017_FORMATO.png",86797,23,276,"ata","Nulo",0,6.66,0,2.12,"São Paulo",2019
"338","José Carlos Cracco Neto","zeca","Zeca","https://s.glbimg.com/es/sde/f/2018/04/24/ef12015cf94f9b6c7ab39c4b092ba4a4_FORMATO.png",87192,23,285,"lat","Nulo",0,7.09,0,3.93,"Internacional",2019
"339","Pedro Henrique Ribeiro Gonçalves","pedro-henrique","Pedro Henrique","https://s.glbimg.com/es/sde/f/2019/06/29/43b11555e62d7cd38934e44d0fccb5c9_FORMATO.png",87225,23,293,"zag","Contundido",0,8.93,0,4.79,"Athlético-PR",2019
"340","Ewandro Felipe de Lima Costa","ewandro","Ewandro","https://s.glbimg.com/es/sde/f/2019/09/17/ce3388e9c6a04c049bf26d2d4e89696b_FORMATO.png",86842,23,266,"ata","Nulo",0,2.46,0,-2.5,"Fluminense",2019
"341","Freddy Alejandro Guarín Vásquez","guarin","Guarín","https://s.glbimg.com/es/sde/f/2019/09/27/2711e527895fb7ccdf64fbd1167a6a6d_FORMATO.png",71233,23,267,"mei","Nulo",0,9,0,0,"Vasco",2019
