"","atletas.nome","atletas.slug","atletas.apelido","atletas.foto","atletas.atleta_id","atletas.rodada_id","atletas.clube_id","atletas.posicao_id","atletas.status_id","atletas.pontos_num","atletas.preco_num","atletas.variacao_num","atletas.media_num","atletas.clube.id.full.name","ANO"
"725","Diego Terra Loureiro","diego","Diego","https://s.glbimg.com/es/sde/f/2019/03/22/0f3250424ddb09fc96bd674ce29f8082_FORMATO.png",99430,35,263,"gol","Nulo",0,1,0,0,"Botafogo",2019
"726","Matheus Bungenstab Stockl","matheus-stockl","Matheus Stockl","https://s.glbimg.com/es/sde/f/2019/03/30/86011c733ddfa6a95f8ce320b63fab21_FORMATO.png",104088,35,282,"zag","Nulo",0,1,0,0,"Atlético-MG",2019
"727","Dawhan Fran Urano da Purificação Oliveira","dawhan","Dawhan","https://s.glbimg.com/es/sde/f/2019/03/23/6be5b8e0ec5727594d30e1a2b17e8f16_FORMATO.png",97780,35,341,"mei","Provável",-0.6,5.38,-0.65,1.06,"CSA",2019
"728","Bruno de Lara Fuchs","bruno-fuchs","Bruno Fuchs","https://s.glbimg.com/es/sde/f/2019/04/26/fff0d652b4ac6ce54ef47883b8b15162_FORMATO.png",104085,35,285,"zag","Nulo",0,2.2,0,2.36,"Internacional",2019
"729","Arthur Rosseto Henriques","arthur","Arthur","https://s.glbimg.com/es/sde/f/2019/08/27/78321860a47efceddb376c7d8a4cb66f_FORMATO.png",104325,35,315,"gol","Nulo",0,1,0,0,"Chapecoense",2019
"730","Carlos Miguel dos Santos Pereira","carlos-miguel","Carlos Miguel","https://s.glbimg.com/es/sde/f/2019/04/26/d8ee304d012b001ba32d480ec6788ead_FORMATO.png",104084,35,285,"gol","Nulo",0,1,0,0,"Internacional",2019
"731","Pedro Lucas Schwaizer","pedro-lucas","Pedro Lucas","https://s.glbimg.com/es/sde/f/2019/09/18/dab1ac19931ad3dde410171291f2c48d_FORMATO.png",104087,35,285,"ata","Nulo",-0.5,2.23,-0.22,-0.46,"Internacional",2019
"732","Lucas de Oliveira Teodoro Falcão","falcao","Falcão","https://s.glbimg.com/es/sde/f/2019/02/18/6a3faee3e0ccb1919d96bae0cb823728_FORMATO.png",104104,35,314,"mei","Nulo",0,2,0,0,"Avaí",2019
"733","João Victor da Silva Marcelino","joao-victor","João Victor","https://s.glbimg.com/es/sde/f/2019/03/26/c13e38517c9406ec1c47b1cdd41eb68e_FORMATO.png",104250,35,264,"zag","Nulo",0,2,0,0,"Corinthians",2019
"734","João Lucas de Almeida Carvalho","joao-lucas","João Lucas","https://s.glbimg.com/es/sde/f/2019/05/09/5068741391b0dcdd7fef7972922e2b38_FORMATO.png",104257,35,262,"lat","Nulo",0,2.39,0,4.16,"Flamengo",2019
"735","Rafael Santos de Sousa","rafael","Rafael","https://s.glbimg.com/es/sde/f/2019/04/26/64d0a13b8e06be6354ab0abfb3a8b449_FORMATO.png",97902,35,262,"zag","Nulo",0,0.73,0,-1.2,"Flamengo",2019
"736","Roberto Pinheiro da Rosa","roberto","Roberto","https://s.glbimg.com/es/sde/f/2019/05/16/b8a0891d626e56bbf0d4c6c82632218e_FORMATO.png",104086,35,285,"zag","Nulo",0,2.43,0,1.88,"Internacional",2019
"737","Jaques Bonfim Nazaré Neto","jaques","Jaques","https://s.glbimg.com/es/sde/f/2019/03/29/0aa6fcfbdf775616d09fa583d45fecee_FORMATO.png",104128,35,265,"zag","Nulo",0,1,0,0,"Bahia",2019
"738","Caio Alan Tem Catem Gonçalves","caio","Caio","https://s.glbimg.com/es/sde/f/2018/03/01/87be2dd051653cd0a7a8ee5d52f910c8_FORMATO.png",99460,35,293,"gol","Nulo",0,1.25,0,1.6,"Athlético-PR",2019
"739","Acácio Nuno Boing","nuno","Nuno","https://s.glbimg.com/es/sde/f/2019/03/26/c1b1a18f433b957ac0690204c16bedca_FORMATO.png",104326,35,314,"zag","Nulo",0,2,0,0,"Avaí",2019
"740","Lucas Felipe Calegari","calegari","Calegari","https://s.glbimg.com/es/sde/f/2019/08/06/99c99a1dd012f1aa1c429e410f991c3b_FORMATO.png",104276,35,266,"lat","Nulo",0,1,0,0,"Fluminense",2019
"741","João Vitor de Oliveira","joao-vitor","João Vitor","https://s.glbimg.com/es/sde/f/2019/03/26/bbbed8c4d42ead7dff816c8262ba62cf_FORMATO.png",104329,35,314,"gol","Nulo",0,1,0,0,"Avaí",2019
"742","Eduardo Luis Tapparo","dudu","Dudu","https://s.glbimg.com/es/sde/f/2019/02/18/802f542c5adf740551a1a6aec66a72ba_FORMATO.png",104327,35,314,"mei","Nulo",0,1,0,0,"Avaí",2019
"743","Jean Francisco Martim Cândido ","jean","Jean","https://s.glbimg.com/es/sde/f/2019/10/01/ac63bd4277e2cd4c09c9179f6e79407c_FORMATO.png",99459,35,314,"mei","Nulo",0,1,0,0,"Avaí",2019
"744","Rodrigo Jardim dos Santos Almeida","rodrigo","Rodrigo","https://s.glbimg.com/es/sde/f/2019/03/26/ba2af494a1681ac20387f7fc39e21721_FORMATO.png",104328,35,314,"gol","Nulo",0,1,0,0,"Avaí",2019
"745","Julian Yoiti Suzuki Bicudo","julian","Julian","https://s.glbimg.com/es/sde/f/2019/02/08/db8844a962ff549d6afcfd7bdbaa321c_FORMATO.png",104333,35,314,"mei","Nulo",0,2,0,0,"Avaí",2019
"746","Gustavo Coutinho Silva Lopes","gustavo-coutinho","Gustavo Coutinho","https://s.glbimg.com/es/sde/f/2019/03/22/219513fd22c061ae4c06d8ae536f7b6f_FORMATO.png",104362,35,356,"ata","Nulo",0,1,0,0,"Fortaleza",2019
"747","Lucas Vinícius Dias Costa","lucas-dias","Lucas Dias","https://s.glbimg.com/es/sde/f/2019/04/27/493ca5a8ac35c34ea0b93396ea486c56_FORMATO.png",104356,35,341,"zag","Nulo",0,2,0,0,"CSA",2019
"748","Jonathan Monteiro","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2019/07/19/d14955febc77d40678412b0b2ba03627_FORMATO.jpeg",105910,35,283,"zag","Nulo",0,1,0,0,"Cruzeiro",2019
"749","Vitor Mendes Alves","vitor-mendes","Vitor Mendes","https://s.glbimg.com/es/sde/f/2019/09/17/da9c2af9f1290a49d994c23c6513107f_FORMATO.png",104401,35,282,"zag","Nulo",0,1,0,0,"Atlético-MG",2019
"750","Igor Alves dos Reis","igor-reis","Igor Reis",NA,104408,35,282,"mei","Nulo",0,1,0,0,"Atlético-MG",2019
"751","Reinier Jesus Carvalho","reinier","Reinier","https://s.glbimg.com/es/sde/f/2019/08/03/7e4d46ef01698d1e735b0ea1b228e4dc_FORMATO.png",105068,35,262,"mei","Nulo",2.4,4.03,-0.42,4.68,"Flamengo",2019
"752","Gabriel Alves da Cunha Borges","gabriel","Gabriel",NA,104404,35,282,"mei","Nulo",0,1,0,0,"Atlético-MG",2019
"753","Luis Henrique Tomaz de Lima","luis-henrique","Luis Henrique ",NA,105049,35,263,"ata","Nulo",0,1,0,0,"Botafogo",2019
"754","Bruno Henrique Marques Torres","bruninho","Bruninho","https://s.glbimg.com/es/sde/f/2019/03/01/996ce41379d22585409ba24981f56d01_FORMATO.png",105111,35,277,"ata","Nulo",0,2,0,0,"Santos",2019
"755","Khellven Douglas Silva Oliveira","khellven","Khellven ","https://s.glbimg.com/es/sde/f/2019/09/20/ee145800d6e1353696905f1aea903802_FORMATO.png",105175,35,293,"lat","Nulo",0,2.39,0,1.95,"Athlético-PR",2019
"756","Talison Ruan da Silva","talison","Talison","",104415,35,282,"lat","Nulo",0,1,0,0,"Atlético-MG",2019
"757","Vinícius Santana da Silva","vinicius-popo","Vinícius Popó","https://s.glbimg.com/es/sde/f/2019/03/28/4a8cc6dc2e1b9cb619a2da8fe306b9da_FORMATO.png",105201,35,283,"ata","Nulo",0,1.28,0,0,"Cruzeiro",2019
"758","Vinícius de Souza Costa","vinicius","Vinícius","https://s.glbimg.com/es/sde/f/2019/03/26/a514a8787d2c34f1210e22825eabfc2c_FORMATO.png",105199,35,262,"mei","Nulo",0,1.8,0,0.57,"Flamengo",2019
"759","Raphael Lopes Silva","raphael-lopes","Raphael Lopes",NA,105198,35,282,"ata","Nulo",0,1,0,0,"Atlético-MG",2019
"760","Iago Pereira Mendonça","iago-mendonca","Iago Mendonça","https://s.glbimg.com/es/sde/f/2019/03/26/0a85b74cc382e686bc790312c4cd7983_FORMATO.png",105278,35,290,"zag","Nulo",0,1,0,0,"Goiás",2019
"761","Bento Matheus Krepski","bento","Bento","https://s.glbimg.com/es/sde/f/2019/03/29/a096644c26f754ef9d0aef6a0e3d62c0_FORMATO.png",105208,35,293,"gol","Nulo",0,1,0,0,"Athlético-PR",2019
"762","Francisco Rodrigo de Sousa Barbosa","diguinho","Diguinho","https://s.glbimg.com/es/sde/f/2019/03/26/4c13e130e2f3f94ed262901e2ed530c9_FORMATO.png",105282,35,356,"zag","Nulo",0,2,0,0,"Fortaleza",2019
"763","Luiz Fernando Ferreira de Souza","luiz-fernando","Luiz Fernando","https://s.glbimg.com/es/sde/f/2019/03/29/e24fbad9c5a59102582fe73677a63e71_FORMATO.png",105176,35,293,"ata","Nulo",0,2,0,0,"Athlético-PR",2019
"764","Alan Carlos de Paula Dias Filho","alan","Alan","https://s.glbimg.com/es/sde/f/2019/03/26/4ebe446997649a79d3d0d6f81824f76d_FORMATO.png",105395,35,290,"zag","Nulo",0,1,0,0,"Goiás",2019
"765","Flávio Henrique Sousa","flavio","Flávio","https://s.glbimg.com/es/sde/f/2019/03/26/5645762e1cc6552647337456ccdceb79_FORMATO.png",105340,35,290,"mei","Nulo",0,1,0,0,"Goiás",2019
"766","Heron Crespo da Silva","heron","Heron","",105339,35,290,"zag","Nulo",0,1,0,0,"Goiás",2019
"767","Felipe Dias Fonte Mosquete","felipe-mosquete","Felipe Mosquete","https://s.glbimg.com/es/sde/f/2019/03/26/6b0ace75db697f11e8d9bd5d9c4e920e_FORMATO.png",105397,35,290,"gol","Nulo",0,1,0,0,"Goiás",2019
"768","Rafael Barbosa dos Santos","rafael-barbosa","Rafael Barbosa","https://s.glbimg.com/es/sde/f/2019/03/26/277c76b8820a7ddb5193448964e883e4_FORMATO.png",105396,35,290,"mei","Nulo",0,1,0,0,"Goiás",2019
"769","Alexander Silva de Lucena","alexander","Alexander","https://s.glbimg.com/es/sde/f/2019/04/24/158fd65567dd79616ea41fcf9f0bd470_FORMATO.png",105553,35,267,"gol","Nulo",0,9.79,0,6,"Vasco",2019
"770","Filipe Candido da Trindade","filipe-trindade","Filipe Trindade","",105341,35,290,"zag","Nulo",0,0.83,0,0.75,"Goiás",2019
"771","Riquelme Carvalho Araújo Viana","riquelme","Riquelme","https://s.glbimg.com/es/sde/f/2019/04/24/c9b8a5031b03ccf71b246635ffe126ed_FORMATO.png",105566,35,267,"lat","Nulo",0,1,0,0,"Vasco",2019
"772","Miguel Silveira dos Santos","miguel","Miguel","https://s.glbimg.com/es/sde/f/2019/08/06/c4a34e3763fd88179fcf0166039b57a6_FORMATO.png",105612,35,266,"mei","Nulo",0,2.21,0,0.35,"Fluminense",2019
"773","Francisco Talison Cavalcante Da Silva","talison","Talison","https://s.glbimg.com/es/sde/f/2019/03/26/4ba6dd4e62dfc1753d3baf251b92078a_FORMATO.png",105173,35,356,"lat","Nulo",0,1,0,0,"Fortaleza",2019
"774","Lucas Piton Crivellaro","lucas-piton","Lucas Piton","https://s.glbimg.com/es/sde/f/2019/04/28/5ed7e99f209f90f0aaa290e985138e59_FORMATO.png",105584,35,264,"lat","Nulo",0,1,0,0,"Corinthians",2019
"775","Lucas Bergantin Bragança","lucas-bergantin","Lucas Bergantin","https://s.glbimg.com/es/sde/f/2019/05/01/9427d6d7db41ff3a13c0f302e31f830a_FORMATO.png",105589,35,275,"gol","Nulo",0,1,0,0,"Palmeiras",2019
"776","Rondinelli da Silva Vieira ","da-silva","Da Silva","https://s.glbimg.com/es/sde/f/2019/09/27/71589c159a3c07125c1ca4c54849ed06_FORMATO.jpeg",105836,35,284,"ata","Nulo",0,0.78,0,0.17,"Grêmio",2019
"777","Mauricio Magalhães Prado","mauricio","Mauricio","",105647,35,283,"mei","Nulo",0,1.47,0,1.76,"Cruzeiro",2019
"778","Geovane Silva Santos","geovane","Geovane","",105635,35,293,"mei","Nulo",0,1,0,0,"Athlético-PR",2019
"779","Roni Medeiros de Moura","roni","Roni","https://s.glbimg.com/es/sde/f/2019/04/30/4d83ae2a6fb83ce19a30e77021066844_FORMATO.png",105585,35,264,"mei","Nulo",0,2,0,0,"Corinthians",2019
"780","Talles Magno Bacelar Martins","talles-magno","Talles Magno","https://s.glbimg.com/es/sde/f/2019/07/26/3eca5da9c208a11a2a29df5f995b31a1_FORMATO.png",105786,35,267,"ata","Contundido",0,2.55,0,2.11,"Vasco",2019
"781","Erik Jorgens de Menezes","erik","Erik","https://s.glbimg.com/es/sde/f/2019/06/22/53c37b9803ae315a6742ebb85bacdccf_FORMATO.png",105838,35,285,"lat","Nulo",0,2.05,0,2.55,"Internacional",2019
"782","Luan de Freitas Molarinho Chagas","luan","Luan","https://s.glbimg.com/es/sde/f/2019/08/06/bbe5e351f024340439d6eb76fad1af4c_FORMATO.png",105807,35,266,"zag","Nulo",0,1,0,0,"Fluminense",2019
"783","Gabriel Henrique Chavoni Fornari","gabriel-fornari","Gabriel Fornari","https://s.glbimg.com/es/sde/f/2019/05/19/7cabec74a311c35c7c5daf6981bea68f_FORMATO.png",105636,35,293,"zag","Nulo",0,1,0,0,"Athlético-PR",2019
"784","Kaio Jorge Pinto Ramos","kaio-jorge","Kaio Jorge","https://s.glbimg.com/es/sde/f/2019/07/13/888ace1dc8eb099da8d50ef85c608e9c_FORMATO.png",103445,35,277,"ata","Nulo",0,0.78,0,0.25,"Santos",2019
"785","Guilherme da Silva Azevedo","guilherme-azevedo","Guilherme Azevedo","https://s.glbimg.com/es/sde/f/2019/09/27/73d26f7e47a0846e482fcd8518fd9237_FORMATO.jpeg",105837,35,284,"ata","Nulo",0,0.78,0,-0.5,"Grêmio",2019
"786","Antony Matheus do Santos","antony","Antony","https://s.glbimg.com/es/sde/f/2019/04/01/8f7a82b4d2e116fcf5f4b7f1bf94080f_FORMATO.png",103455,35,276,"ata","Provável",12.1,13.28,2.05,4.72,"São Paulo",2019
"787","José Rafael Vivian","ze-rafael","Zé Rafael","https://s.glbimg.com/es/sde/f/2019/01/14/297712b048dce3da334c1701833a889a_FORMATO.jpeg",82455,35,275,"mei","Dúvida",0,9.35,0,3.75,"Palmeiras",2019
"788","Yuri Cesar Santos de Oliveira Silva","yuri","Yuri ",NA,103446,35,262,"mei","Nulo",0,2,0,0,"Flamengo",2019
"789","Iván Darío Angulo Cortés","ivan-angulo","Iván Angulo","https://s.glbimg.com/es/sde/f/2019/07/02/731398bec297fdd7b71603f1da8e4c61_FORMATO.jpeg",105841,35,275,"ata","Nulo",0,4,0,0,"Palmeiras",2019
"790","Ignácio da Silva Oliveira","ignacio","Ignácio","https://s.glbimg.com/es/sde/f/2019/03/29/4aba5de37f22854b10a7562dc8d5cd4d_FORMATO.png",103523,35,265,"zag","Nulo",0,2,0,0,"Bahia",2019
"791","Lucas Eduardo Ribeiro de Souza","edu","Edu","https://s.glbimg.com/es/sde/f/2019/07/18/6c7a7b500c63cbeedb854741dd824c24_FORMATO.png",105842,35,283,"zag","Nulo",0,1,0,0,"Cruzeiro",2019
"792","Welligton Alexandre da Rocha","welligton-rocha","Welligton Rocha","https://s.glbimg.com/es/sde/f/2019/07/02/843445f395749c41979be87eb844e960_FORMATO.png",105846,35,293,"zag","Nulo",0,1,0,0,"Athlético-PR",2019
"793","Pablo Marí Villar","pablo-mari","Pablo Marí","https://s.glbimg.com/es/sde/f/2019/09/03/1c1cfac03ef195141cea264e047d9855_FORMATO.png",105897,35,262,"zag","Dúvida",0,8.01,0,4.49,"Flamengo",2019
"794","Daniel Marcos Meira Novaes","daniel-marcos","Daniel Marcos","https://s.glbimg.com/es/sde/f/2019/07/03/816dbc5aa557a83929a50c9ee42fe94c_FORMATO.jpeg",105868,35,264,"lat","Nulo",0,1,0,0,"Corinthians",2019
"795","João Pedro Celeri Machado","joao-celeri","João Celeri","https://s.glbimg.com/es/sde/f/2019/07/03/df3e2976f554f7c9bc6610fdaabf10be_FORMATO.jpeg",105866,35,264,"ata","Nulo",0,1,0,0,"Corinthians",2019
"796","Ivonei Júnior da Silva Rabelo","ivonei","Ivonei","https://s.glbimg.com/es/sde/f/2019/07/12/ef3b35e88638d6c7d549f670a28a9668_FORMATO.png",105899,35,277,"mei","Nulo",0,1,0,0,"Santos",2019
"797","Allan Victor Oliveira Mota","allanzinho","Allanzinho","https://s.glbimg.com/es/sde/f/2019/07/12/05fd85c1a9c37ca643ddd1e7deadb017_FORMATO.png",105900,35,277,"ata","Nulo",0,1,0,0,"Santos",2019
"798","Edson Fernando da Silva Gomes","edson","Edson","",105901,35,265,"mei","Nulo",0,1,0,0,"Bahia",2019
"799","José Gabriel dos Santos Silva","jose-gabriel","José Gabriel","https://s.glbimg.com/es/sde/f/2019/08/05/1494315b7bded1bb3d9b45481bf2897c_FORMATO.png",105902,35,285,"mei","Nulo",0,0.77,0,-0.2,"Internacional",2019
"800","Vinicius Alessandro Mingotti","vinicius-mingotti","Vinicius Mingotti","https://s.glbimg.com/es/sde/f/2019/07/19/72e2c4c729775230ecaf6dc50d64db45_FORMATO.png",105909,35,293,"ata","Nulo",0,1,0,0,"Athlético-PR",2019
"801","José Aldo Soares de Oliveira Filho","jose-aldo","José Aldo","",105903,35,285,"mei","Nulo",0,1.53,0,3.5,"Internacional",2019
"802","Marco Antônio de Oliveira Coelho","marco-antonio","Marco Antônio","https://s.glbimg.com/es/sde/f/2019/07/19/e807102cde107d543c2b4cfb4ed8280f_FORMATO.jpeg",105912,35,283,"mei","Nulo",0,1,0,0,"Cruzeiro",2019
"803","Rômulo Zanre Zwarg","romulo","Rômulo","https://s.glbimg.com/es/sde/f/2019/07/19/3a8cec6f11d20f3f169a8bd151a50723_FORMATO.jpeg",105911,35,283,"mei","Nulo",0,1,0,0,"Cruzeiro",2019
"804","Adriano Firmino dos Santos da Silva","adriano","Adriano","https://s.glbimg.com/es/sde/f/2019/07/18/7327bc4ac782fab746b4699bf840a4ca_FORMATO.png",105906,35,283,"mei","Nulo",0,1,0,0,"Cruzeiro",2019
"805","Carlos Eduardo Bertolassi da Silva","cadu-silva","Cadu Silva","",105914,35,277,"zag","Nulo",0,1,0,0,"Santos",2019
"806","Alisson Fabrício dos Santos Taddei","alisson-taddei","Alisson Taddei","",105907,35,290,"mei","Nulo",0,1,0,0,"Goiás",2019
"807","Lucas de Ramos Silveira","lucas-ramos","Lucas Ramos","https://s.glbimg.com/es/sde/f/2019/09/03/5835bace87a92fc7d3e303920886c724_FORMATO.png",106000,35,285,"mei","Nulo",0,1,0,0,"Internacional",2019
"808","João Lucas Souza Cardoso","johnny","Johnny ","https://s.glbimg.com/es/sde/f/2019/07/30/eec05aaa83cd22ce06b5bcb0f128f132_FORMATO.png",106002,35,285,"ata","Nulo",0,0.77,0,0,"Internacional",2019
"809","João Pedro Costa Contreiras Martins","joao-pedro","João Pedro ","https://s.glbimg.com/es/sde/f/2019/08/09/4b0dffb7d626e3c233ba72f5b9a65261_FORMATO.png",106017,35,267,"ata","Nulo",0,1,0,0,"Vasco",2019
"810","Daniel de Pauli Oliveira","daniel-oliveira","Daniel Oliveira","https://s.glbimg.com/es/sde/f/2019/08/17/22428bbf637f4e33dd14de3cbc5db111_FORMATO.png",106076,35,290,"mei","Nulo",0,1,0,0,"Goiás",2019
"811","Alexandre Melo Ribeiro da Silva","alexandre-melo","Alexandre Melo","https://s.glbimg.com/es/sde/f/2019/09/03/08ab75a324cfe9cd93220fee828bf4de_FORMATO.png",106159,35,267,"lat","Nulo",0,1.07,0,1.5,"Vasco",2019
"812","Welinton Macedo dos Santos","welinton","Welinton","https://s.glbimg.com/es/sde/f/2019/07/19/22fe3b9be9edad9378b6f5abb5fd5bfe_FORMATO.jpeg",105913,35,283,"ata","Nulo",0,1.29,0,1.5,"Cruzeiro",2019
"813","Vanderley Ribeiro Correia Filho","vanderley","Vanderley","https://s.glbimg.com/es/sde/f/2019/08/17/8983f6e4a6bb89ad4e6548972209afc5_FORMATO.png",106077,35,290,"zag","Nulo",0,1,0,0,"Goiás",2019
"814","Jonathan Luiz Moreira Rosa Júnior","jonathan","Jonathan","https://s.glbimg.com/es/sde/f/2019/09/17/ecef62f7db0027cac4d39b5f21eabb7e_FORMATO.png",106161,35,314,"ata","Nulo",1.3,5,-0.17,2.73,"Avaí",2019
"815","Gabriel Fortes Chaves","gabriel-pec","Gabriel Pec","https://s.glbimg.com/es/sde/f/2019/09/06/acd2cdb349571e15dd4dea6f3da3be3c_FORMATO.png",106199,35,267,"mei","Nulo",0,1.38,0,1.3,"Vasco",2019
"816","Lucas Alexandre Galdino de Azevedo","lucao","Lucão",NA,106160,35,267,"gol","Nulo",0,2,0,0,"Vasco",2019
"817","Breno Washington Rodrigues da Silva","breno","Breno","https://s.glbimg.com/es/sde/f/2019/11/02/64fbe33f1d55aa51cb95d9643e1c87bb_FORMATO.png",106083,35,290,"mei","Nulo",0,1.05,0,0.04,"Goiás",2019
"818","Lucas Figueiredo dos Santos","lucas-figueiredo","Lucas Figueiredo","https://s.glbimg.com/es/sde/f/2019/09/06/aa27fcb65d550af7c339f038986b3136_FORMATO.png",106201,35,267,"ata","Nulo",0,1,0,0,"Vasco",2019
"819","Kawan Gabriel da Silva","kawan","Kawan","https://s.glbimg.com/es/sde/f/2019/09/08/a8fc75a1bedde47f33857a4a2b460b64_FORMATO.png",106219,35,293,"mei","Nulo",0,1,0,0,"Athlético-PR",2019
"820","Bruno Gomes da Silva Clevelário","bruno-gomes","Bruno Gomes","https://s.glbimg.com/es/sde/f/2019/09/06/986758e25f86ab2290e8f5c208a3b91a_FORMATO.jpeg",106202,35,267,"mei","Provável",0,0.98,0,0.86,"Vasco",2019
"821","Kaio Magno Bacelar Martins","kaio-magno","Kaio Magno","https://s.glbimg.com/es/sde/f/2019/09/06/ecf70f560fb1ea08f5587fff6ec6c75d_FORMATO.jpeg",106200,35,267,"ata","Nulo",0,1,0,0,"Vasco",2019
"822","Jhonata Robert Alves da Silva","jhonata-robert","Jhonata Robert","https://s.glbimg.com/es/sde/f/2019/09/27/2de8181a6267699c67bea59e42aea092_FORMATO.png",106371,35,284,"ata","Nulo",0,1,0,0,"Grêmio",2019
"823","Eduardo Barros","eduardo-barros","Eduardo Barros","https://s.glbimg.com/es/sde/f/2019/11/05/f9ca9c2f1573dd41d95992a17296560f_FORMATO.png",106612,35,293,"tec","Provável",5.87,12.04,0.43,4.97,"Athlético-PR",2019
"824","Leonardo Augusto dos Santos Pereira","leo-pereira","Léo Pereira","https://s.glbimg.com/es/sde/f/2019/11/26/e4847c5e3225c42b19dd503c7b8d99d0_FORMATO.png",106681,35,264,"ata","Nulo",0,1,0,0,"Corinthians",2019
"825","Caio Alexandre Souza e Silva","caio-alexandre","Caio Alexandre","",106323,35,263,"mei","Nulo",0,1,0,0,"Botafogo",2019
"826","Marx Lênin dos Santos Gonçalves","marx-lenin","Marx Lênin","https://s.glbimg.com/es/sde/f/2019/09/17/3ce022b7359964aa5da07ad9306a952e_FORMATO.png",106312,35,314,"mei","Nulo",0,1,0,0,"Avaí",2019
"827","Hedhe Halls Rocha da Silva","halls","Halls","https://s.glbimg.com/es/sde/f/2019/11/27/b95f1d17735107b355f2f396e08dccd2_FORMATO.png",106682,35,267,"gol","Nulo",0,1,0,0,"Vasco",2019
